'Item1-at-DC_B'  'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--67'
'Item1-at-DC_C'  'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--99'
'Item1-at-DC_C'  'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--95'
'Item2-at-DC_A'  'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--60'
'Item2-at-DC_A'  'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--72'
'Int_C-at-Plant_2'  'Int_C-OPX_2_C-at-Plant_2-53'
'Item2-at-DC_B'  'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--84'
'Item2-at-DC_B'  'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--68'
'Item2-at-DC_C'  'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--100'
'Item2-at-DC_C'  'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--96'
'Item3-at-DC_A'  'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--61'
'Item3-at-DC_A'  'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--73'
'Item3-at-DC_B'  'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--85'
'Item3-at-DC_B'  'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--69'
'Item3-at-DC_C'  'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--101'
'Item3-at-DC_C'  'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--97'
'Item4-at-DC_A'  'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--58'
'Item4-at-DC_A'  'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--70'
'Item1-at-Plant_1'  'Item1-OPY_1_1-at-Plant_1-47'
'Item4-at-DC_B'  'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--82'
'Item4-at-DC_B'  'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--66'
'Item1-at-Plant_2'  'Item1-OPY_2_1-at-Plant_2-54'
'Item4-at-DC_C'  'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--94'
'Item4-at-DC_C'  'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--98'
'Item2-at-Plant_1'  'Item2-OPY_1_23-at-Plant_1-48'
'Item2-at-Plant_2'  'Item2-OPY_2_23-at-Plant_2-55'
'Item1-at-RDC_C1'  'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--103'
'Item3-at-Plant_1'  'Item3-OPY_1_23-at-Plant_1-49'
'Item3-at-Plant_2'  'Item3-OPY_2_23-at-Plant_2-56'
'Item1-at-RDC_B1'  'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--87'
'Item2-at-RDC_C1'  'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--104'
'Item4-at-Plant_1'  'Item4-OPY_1_4-at-Plant_1-50'
'Item4-at-Plant_2'  'Item4-OPY_2_4-at-Plant_2-57'
'Item3-at-RDC_C1'  'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--105'
'Item2-at-RDC_B1'  'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--88'
'Item1-at-RDC_A1'  'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--75'
'Item2-at-RDC_A1'  'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--76'
'Item4-at-RDC_C1'  'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--102'
'Item3-at-RDC_B1'  'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--89'
'Item1-at-RDC_C2'  'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--63'
'Item4-at-RDC_B1'  'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--86'
'Item3-at-RDC_A1'  'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--77'
'Item4-at-RDC_A1'  'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--74'
'Item1-at-RDC_B2'  'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--91'
'Item2-at-RDC_C2'  'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--64'
'Item3-at-RDC_C2'  'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--65'
'Item2-at-RDC_B2'  'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--92'
'Item1-at-RDC_A2'  'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--79'
;
param: OPPRODUCEBUFFER: produce_lag produce_rate handling_cost_in step altSet altFlow altRank special_rank := 
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--99' 'Item1-at-DC_C' 1 1  0     '1'  
'Item1-OPY_1_1-at-Plant_1-47' 'Item1-at-Plant_1' 3 1  0     '1'  
'Item2-OPY_1_23-at-Plant_1-48' 'Item2-at-Plant_1' 0 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--104' 'Item2-at-RDC_C1' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--90' 'Item4-at-RDC_B2' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--82' 'Item4-at-DC_B' 2 1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--71' 'Item1-at-DC_A' 3 1  0     '1'  
'Int_A-OPX_1_A-at-Plant_1-44' 'Int_A-at-Plant_1' 3 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK--92' 'Item2-at-RDC_B2' 1 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--97' 'Item3-at-DC_C' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK--68' 'Item2-at-DC_B' 3 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--63' 'Item1-at-RDC_C2' 1 1  0     '1'  
'Item1-OPY_2_1-at-Plant_2-54' 'Item1-at-Plant_2' 0 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK--65' 'Item3-at-RDC_C2' 1 1  0     '1'  
'Item3-OPY_2_23-at-Plant_2-56' 'Item3-at-Plant_2' 0 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK--81' 'Item3-at-RDC_A2' 1 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--87' 'Item1-at-RDC_B1' 1 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK--89' 'Item3-at-RDC_B1' 1 1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK--73' 'Item3-at-DC_A' 3 1  0     '1'  
'Int_C-OPX_1_C-at-Plant_1-46' 'Int_C-at-Plant_1' 0 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--74' 'Item4-at-RDC_A1' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK--84' 'Item2-at-DC_B' 2 1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--61' 'Item3-at-DC_A' 2 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK--100' 'Item2-at-DC_C' 1 1  0     '1'  
'Int_A-OPX_2_A-at-Plant_2-51' 'Int_A-at-Plant_2' 0 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK--94' 'Item4-at-DC_C' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK--76' 'Item2-at-RDC_A1' 1 1  0     '1'  
'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK--59' 'Item1-at-DC_A' 2 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK--103' 'Item1-at-RDC_C1' 1 1  0     '1'  
